snomed b id;snomed b term;thot id;thot term
433773009;contrastmiddel fluoroscopische venografie van de vena iliaca met insertie van een stent greffe;433773009;fluoroscopische venografie van vena iliaca met insertie van stent greffe
433774003;echografisch geleide infiltratie van de subacromiale bursa;433774003;echografisch geleide infiltratie van de subacromiale bursa
433777005;fluoroscopische contrastmiddel angioplastiek van de arteria mesenterica inferior met plaatsen van een stent;433777005;mesenterica inferior angiografie met contrastmiddel en plaatsing van stent greffe
433794007;echografisch geleide infiltratie van de pes anserinus;433794007;infiltratie van de pes anserinus onder echografische begeleiding
433796009;intraoperative angiografie van de abdominale aorta met inpaatsing van een unilaterale gefenestreerde aorto - iliacale prothese;433796009;intraoperative fluoroscopische angiografie van deabdominale aorta met plaatsing van een unilaterale gefenestreerde aorto - iliacale prothese
433802006;fluoroscopische contrastmiddel angiografie van de getransplanteerde arteria renalis met plaatsen van een stent;433802006;fluoroscopische contrastmiddel angiografie van de getransplanteerde arteria renalis met plaatsen van stent
433803001;fluoroscopische contrastmiddel venografie van de vena subclavia met plaatsen van een stent greffe;433803001;fluoroscopische contrastmiddel venografie van de vena subclavia met plaatsen van stent greffe
433806009;contrast fluoroscopische angiografie van de abdominale aortoa met plaatsing van een tweeledige gefenestreerde stent prothese;433806009;fluoroscopische angiografie abdominale aorta met plaatsing van eengefenestreerde tweeledige stent prothese
433808005;percutane transluminale cutting balloon angioplastie van vena femoralis superficialis onder fluoroscopische begeleiding;433808005;percutane transluminale cutting balloon angioplastie van vena femoralis superficialis onder fluoroscopische begeleiding
433816001;percutane transluminale cutting balloon angioplastie van arteria iliaca communis onder fluoroscopische begeleiding;433816001;percutane transluminale cutting balloon angioplastie van arteria iliaca communis onder fluoroscopische begeleiding
433817005;percutane transluminale cutting balloon angioplastie van arteria brachialis onder fluoroscopische begeleiding;433817005;percutane transluminale cutting balloon angioplastie van arteria brachialis onder fluoroscopische begeleiding
433843006;echografisch geleide infiltratie van de bursa subdeltoidea;433843006;echografisch geleide infiltratie van de bursa subdeltoidea
433844000;implantatie van cardiale biventriculaire implanteerbare cardiovertor;433844000;implantatie van cardiale biventriculaire implanteerbare cardiovertor
433852002;percutane transluminale cutting ballon angioplastie van vena femoralis communis onder fluoroscopische begeleiding;433852002;percutane transluminale cutting balloon angioplastie van vena femoralis communis onder fluoroscopische begeleiding
433856004;fluoroscopische angiografie met contrastmiddel en plaatsing van drug eluting stent in arteria femoralis communis;433856004;fluoroscopische angiografie met contrastmiddel en plaatsing in arteria femoralis communis van een drug eluting stent
433857008;fluoroscopische angiografie van arteria pulmonalis met contrastmiddel met plaatsing van stent greffe;433857008;fluoroscopische angiografie van arteria pulmonalis met contrastmiddel en plaatsing van stent greffe
433858003;PET - scan van parathyroid d . m . v . technetium 99m , thallium 201;433858003;pet - scan van parathyroidklier door middel van technetium 99m , thallium 201
433864005;toediening van substantie via intraveneuse piggyback;433864005;toediening van substantie via intraveneuse piggyback
433866007;laserablatie van een leverletsel onder CT geleiding;433866007;laserablatie van een leverletsel onder ct geleiding
433876005;ethanol ablatie van een leverletsel onder CT geleide;433876005;ethanol ablatie van een leverletsel onder ct geleiding
433976006;percutane embolisatie van de arteria radialis onder fluoroscopische begeleiding;433976006;percutane embolisatie van arteria radialis onder fluoroscopische begeleiding
434026002;contrast fluoroscopische angiographische stented greffe plaatsing in de arteria iliaca communis;434026002;angiografie vd arteria iliaca communis met plaatsen van stent greffe
434031000;percutane embolisatie van de vena ovarica onder fluoroscopische begeleiding;434031000;percutane embolisatie van vena ovarica onder fluoroscopische begeleiding
434101008;injectie van een scleroserend agens in een oppervlakkige vena onder fluoroscopische begeleiding;434101008;injectie van scleroserend agens in een oppervlakkige vena onder fluoroscopische begeleiding
434138008;fluoroscopische contrastmiddel angiografie van de arteria renalis met plaatsen van een stent greffe;434138008;angiografie vd arteria renalis met plaatsen van stent greffe
434157004;percutane transluminale cutting ballon angioplastiek van de arteria renalis onder fluoroscopische begeleiding;434157004;percutane transluminale cutting balloon angioplastie van arteria renalis onder fluoroscopische begeleiding
434158009;transthoracale driedimensionale echografie van het hart;434158009;transthoracale driedimensionale echografie van het hart
434160006;fluoroscopische contrastmiddel angiografie van de arteria iliaca externa met plaatsen van een drug - eluting - stent;434160006;angiografie vd arteria iliaca externa met plaatsen van drug eluting stent
434166000;percutane embolisatie van arteria ulanris onder fluoroscopisceh begeleiding;434166000;percutane embolisatie van arteria ulanris onder fluoroscopisceh begeleiding
434220004;percutane embolisatie van de vena subclavia onder fluoroscopische begeleiding;434220004;percutane embolisatie van vena subclavia onder fluoroscopische begeleiding
434245001;percutane transluminale cutting ballon angioplastiek van de arteria lienalis onder fluoroscopische begeleiding;434245001;percutane transluminale cutting balloon angioplastie van arteria lienalis onder fluoroscopische begeleiding
434246000;percutane transluminale cutting balloon angioplastie van arteria mesenterische superior onder fluoroscopische begeleiding;434246000;percutane transluminale cutting balloon angioplastie van arteria mesenterische superior onder fluoroscopische begeleiding
434268005;percutane chemo - embolisatie van een arterie bij middel van fluoroscopische begeleiding;434268005;percutane chemo - embolisatie van een arterie bij middel van fluoroscopische begeleiding
434310007;contrastmiddel fluoroscopische angiografie van de arteria brachiocephalica met plaatsing van een stent greffe;434310007;fluoroscopische angiografie met contrastmiddel van arteria brachiocephalica met plaatsing van stent greffe
434321003;fluoroscopische contrastmiddel angiofrafie van de arteria poplitea met plaatsen van een drug eluting stent;434321003;angiografie vd arteria poplitea met plaatsen van drug eluting stent
434359006;percutane transluminale cutting balloon angioplastie van abdominale aorta onder fluoroscopische begeleiding;434359006;percutane transluminale cutting balloon angioplastie van abdominale aorta onder fluoroscopische begeleiding
434364005;contrastmiddel fluoroscopische angiografie van de arteria brachialis met plaatsing van een stent;434364005;fluoroscopische angiografie met contrastmiddel van arteria brachialis met plaatsing van stent
434365006;fluoroscopische contrastmiddel angiofrafie van de arteria poplitea met plaatsen van een stent greffe;434365006;angiografie vd arteria poplitea met plaatsen van stent greffe
434366007;fluoroscopische contrastmiddel angiografie van de arteria femoralis profunda met plaatsen van een drug eluting stent;434366007;angiografie vd arteria femoralis profunda met plaatsen van drug eluting stent
434368008;echografisch geleide infiltratie van de bursa thv mediaal collateraal ligament;434368008;infiltratie van de bursa thv mediaal collateraal ligament met echografie
434376005;fluoroscopische angiografie van de abdominale aorta met plaatsing van een gefenestreerde buis stent prostheis;434376005;fluoroscopische angiografie abdominale aorta met plaatsing van een gefenestreerde buis stent
434377001;fluoroscopische contrast angiografie van de abdominale aorta met plaatsing van een buis stent prothese;434377001;fluoroscopische angiografie abdominale aorta met plaatsing van een buis stent prothese
434379003;fluoroscopische contrastmiddel angiografie van de arteria subclavia met plaatsen van een stent greffe;434379003;angiografie vd arteria subclavia met plaatsen van stent greffe
434381001;contrast fluoroscopische venographische stented greffe inplaatsing in de vena femoralis communis;434381001;fluoroscopische venografie met contrastmiddel en plaatsing van stent greffe
434405007;percutane transluminale cutting ballon angioplastiek van de vena poplitea onder fluoroscopische begeleiding;434405007;percutane transluminale cutting balloon angioplastie van vena poplitea onder fluoroscopische begeleiding
434417009;implantatie van cardiale bioventriculaire permanente pacemaker onder fluoroscopische controle;434417009;implantatie van cardiale bioventriculaire permanente pacemaker onder fluoroscopische begeleiding
434423004;fluoroscopische contrastmiddel angiografie van de arteria femoralis profunda met plaatsen van een stent greffe;434423004;fluoroscopische contrastmiddel angiografie van de arteria femoralis profunda met plaatsen van stent greffe
434433007;percutane transluminale cutting balloon angioplastie van arteria carotis communis onder fluoroscopische begeleiding;434433007;percutane transluminale cutting balloon angioplastie van arteria carotis communis onder fluoroscopische begeleiding
434434001;percutane transluminale cutting ballon angioplastiek van de arteria subclavia onder fluoroscopische begeleiding;434434001;percutane transluminale cutting balloon angioplastie van arteria subclavia onder fluoroscopische begeleiding
434436004;percutane transluminale cutting ballon angioplastiek van de arteria iliaca interna onder fluoroscopische begeleiding;434436004;percutane transluminale cutting balloon angioplastie van arteria iliaca interna onder fluoroscopische begeleiding
434545000;fluoroscopische contrastmiddel angiofrafie van de arteria radialis met plaatsen van een stent;434545000;fluoroscopische contrastmiddel angiografie van de arteria radialis met plaatsen van stent
434690003;contrastmiddel fluoroscopische angiografie van de arteria brachialis met plaatsing van een stent greffe;434690003;fluoroscopische angiografie met contrastmiddel van arteria brachialis met plaatsing van stent greffe
434723003;contrastmiddel fluoroscopische angiografie van de arteria brachialis met insertio van een drug eluting stent;434723003;fluoroscopische angiografie met contrastmiddel van arteria brachialis met plaatsing van drug eluting stent
434767001;fluoroscopische contrastmiddel angiografie van de arteria radialis met plaatsen van een drug eluting stent;434767001;fluoroscopische contrastmiddel angiografie van de arteria radialis met plaatsen van eendrug eluting stent
434773000;fluoroscopische contrastmiddel angiofrafie van de arteria radialis met plaatsen van een stent greffe;434773000;fluoroscopische contrastmiddel angiografie van de arteria radialis met plaatsen van stent greffe
437746009;percutane transluminele septale myocardablatie;437746009;percutane transluminele septale myocardablatie
437952004;embolisatie van testiculaire varicocoele onder fluoroscopische begeleiding;437952004;embolisatie van testiculaire varicocoele onder fluoroscopische begeleiding
438215008;harvesting van dunnedarm van levende donor;438215008;harvesting van dunnedarm van levende donor
438216009;ballon expulsie test;438216009;ballon expulsie test
438300009;leverbiopsie onder echo;438300009;leverbiopsie onder echo
438303006;verwijderen van vreemd voorwerp uit weke delen van oor;438303006;verwijderen van vreemd voorwerp uit weke delen van oor
438306003;CT regio submandibularis;438306003;ct regio submandibularis
438308002;ct geleide pancreaspunctie;438308002;percutaan aspireren van pancreas met computer tomografie
438309005;percutane transluminale tijdelijke balloon occlusie van arteria iliaca communis onder fluoroscopische begeleiding;438309005;percutane transluminale tijdelijke ballon occlusie van arteria iliaca communis onder fluoroscopische begeleiding
438319004;inductie van involutie van schildklier;438319004;inductie van involutie van schildklier
438320005;angiografie met mobiele beeldversterker;438320005;angiografie met mobiele beeldversterker
438337003;herstel van arterioveneuze greffe;438337003;herstel van arterioveneuze greffe
438338008;totale gastrectomie met uitgebreide lymfadenectomie;438338008;totale gastrectomie met uitgebreide lymfadenectomie
438348005;lumbaalpunctie met fluoroscopische begeleiding;438348005;lumbaalpunctie met fluoroscopische begeleiding
438362003;laminectomie met transectie van spinale accessoire zenuw;438362003;laminectomie met transectie van spinale accessoire zenuw
438363008;verwijdern van cervicale discusprothese via anterieure appraoch;438363008;verwijdern van cervicale discusprothese via anterieure appraoch
438364002;vervangen van onderdelen van hartvervangend systeem;438364002;vervangen van onderdelen van hartvervangend systeem
438369007;craniotomie en transectie van het tentorium cerebelli;438369007;craniotomie en transectie van het tentorium cerebelli
438371007;decompressie van de medulla en ruggemerg door middel van suboccipitale craniectomie en cervicale laminectomie;438371007;door middel van suboccipitale craniectomie en cervicale laminoplastie met decompressie van de medulla en ruggemerg
438374004;cervicale laminoplastie met decompressie van het ruggemerg;438374004;herstel van cervicale laminoplastie met decompressie van ruggemerg
438410001;percutane embolisatie van arteria hepatica communis onder fluoroscopische begeleiding;438410001;percutane embolisatie van arteria hepatica communis onder fluoroscopische begeleiding
438411002;percutane embolisatie van aneurysme van arteria spinalis onder fluoroscopische begeleiding;438411002;percutane embolisatie van aneurysme van arteria spinalis onder fluoroscopische begeleiding
438412009;percutane transluminale angioplastie van arterie vertebralis onder fluoroscopische begeleiding;438412009;percutane transluminale angioplastie van arterie vertebralis onder fluoroscopische begeleiding
438413004;percutane transluminale balloon occlusie test van arteria carotis onder fluoroscopische begeleiding;438413004;percutane transluminale balloon occlusie test van arteria carotis onder fluoroscopische begeleiding
438414005;percutane transluminale tijdelijke ballon occlusie van de arteria iliaca interna onder fluoroscopische begeleiding;438414005;percutane transluminale tijdelijke balloon occlusie van arteria iliaca interna onder fluoroscopische begeleiding
438415006;trans - arteria hepatica radioembolisatie met yttrium - 90 microsferen;438415006;trans - arteria hepatica radioembolisatie met yttrium - 90 microsferen
438416007;echografie van het abdomen en het urologisch stelsel;438416007;echografie abdomen en het urologisch stelsel
438456009;ligatie van hemorrho ï dale arterie;438456009;ligatie van hemorrho ï dale arterie
438489009;verlengen van bovenarmpees;438489009;verlengen van bovenarmpees
438490000;transluminele dilatatie van waterkanaal van oog;438490000;transluminele dilatatie van waterkanaal van oog
438493003;greffen van bot naar metatarsaal met microvasculaire anastomose;438493003;greffen van bot naar metatarsaal met microvasculaire anastomose
438519003;transpositie van arterioveneuze fistel;438519003;transpositie van arterioveneuze fistel
438520009;dilatatie van artreioveneuze fistel;438520009;dilatatie van artreioveneuze fistel
438522001;percutane embolisatie spinaal neoplasma onder fluoroscopische begeleiding;438522001;percutane embolisatie spinaal neoplasma onder fluoroscopische begeleiding
438523006;percutane transluminale ballon occlusie test van de arteria cerebri media onder fluoroscopische begeleiding;438523006;percutane transluminale balloon occlusie test van arteria cerebri media onder fluoroscopische begeleiding
438524000;percutane transluminale embolisatie van een tak van de arteria gastroduodenalis onder fluoroscopische begeleiding;438524000;percutane embolisatie van tak van de arteria gastroduodenalis onder fluoroscopische begeleiding
438526003;percutane veneuze embolisatie van cerebrale arterioveneuze malforatie onder fluoroscopische controle;438526003;percutane veneuze embolisatie van cerebrale arterioveneuze malforatie onder fluoroscopische controle
438529005;leverablatie onder NMR;438529005;leverablatie onder nmr
438531001;magnetische resonantie angiografie van de arteria iliaca communis;438531001;magnetische resonantie angiografie van de arteria iliaca communis
438533003;percutane transluminale cutting balloon angioplastie van vene onder fluoroscopische guidance;438533003;percutane transluminale cutting balloon angioplastie van vene onder fluoroscopische begeleiding
438544006;bijwerken van instellingen van processor van cochleair implant;438544006;bijwerken van instellingen van processor van cochleair implant
438546008;ligatuur van arterioveneuze dialysefistel;438546008;ligatuur van arterioveneuze dialysefistel
438548009;ligatie van arterioveneuze dialysefistel;438548009;ligatie van arterioveneuze dialysefistel
438554005;reconstructie os frontale met autologe greffe;438554005;reconstructie os frontale met autologe greffe
438555006;chemodenervatie van anale interne sfincter;438555006;chemodenervatie van anale interne sfincter
438557003;discectomie en totale lumbalee discusarthroplastiek via anterieure appraoch;438557003;discectomie en totale lumbalee discusarthroplastiek via anterieure appraoch
438558008;atriale cardioversie;438558008;atriale cardioversie
438560005;percutane fixatie van een luxatie van het distale radioulnaire gewricht;438560005;percutane fixatie van een luxatie van distaal radioulnair gewricht
438561009;reductie en percutane fixatie van een interfalangeaal gewricht van de teen;438561009;percutane fixatie van een interfalangeaal gewricht van voet met manipulatie
438562002;reconstructie van luxerende patella met patellectomie;438562002;excisie van de patella met reconstructie van luxerende
438563007;splijten van de clavicula;438563007;osteotomie van de clavicula
438567008;intrauteriene foetale transfusie met behulp van echografie;438567008;intrauteriene foetale transfusie met behulp van echografie
438571006;partiele laag thoracale corporectomie met decompressie van ruggemerg , zenuwwortels en cauda equina via thoracolumbale appraoch;438571006;partiele laag thoracale corporectomie met decompressie van ruggemerg , zenuwwortels en cauda equina via thoracolumbale appraoch
438572004;thoracale laminectomie and excisie van intraduraal spinaal letsel;438572004;thoracale laminectomie and excisie van intraduraal spinaal letsel
438573009;sympathectomie van de arcus palmaris superficialis;438573009;sympathectomie van de arcus palmaris superficialis
438576001;excisie en primaire sutuur van een coccygeaal drukulcus met coccygectomie;438576001;excisie en primaire sutuur van een coccygeaal drukulcus met coccygectomie
438594007;fluoroscopisch geleid met endovasculaire snoer repositioneren van een centraal veneuze katheter;438594007;herpositioneren van een centraal veneuze katheter fluoroscopisch geleid met endovasculaire snoer
438598005;revisie cervicale discusprothese via anterieure appraoch;438598005;revisie cervicale discusprothese via anterieure appraoch
438601000;lysis van adhesies in de voorste oogkamer met laser;438601000;adhesiolyse van de voorste oogkamer met laser
438603002;therapeutische hyperventilatie in kader van cerebraal trauma;438603002;therapeutische hyperventilatie in kader van cerebraal trauma
438605009;microvoltmeting van T golf veranderingen ter beoordeling van ventriculaire arrhytmie ë n;438605009;microvoltmeting van t golf veranderingen ter beoordeling van ventriculaire arrhytmie
438610008;incisie van diep zacht weefsel absces;438610008;incisie van diep zacht weefsel absces
438613005;incisie en subcutane insertie van botgreffe in de schedel;438613005;incisie en subcutane insertie van botgreffe in de schedel
438617006;transsectie n vestibularis via transcrani ë le toegang;438617006;transsectie n vestibularis via transcrani ë le toegang
438619009;insertie van afterloading balloon catheter in borst voor radiotherapie;438619009;insertie van afterloading balloon catheter in borst voor radiotherapie
438620003;insertie van afterloading brachytherapie katheter voor radiotherapie in borst onder begeleiding van beeldvorming;438620003;insertie van afterloading brachytherapie katheter voor radiotherapie in borst
438624007;cervicale laminectomie met transectie van dentate ligament;438624007;cervicale laminectomie met transectie van dentate ligament
438625008;knieartroscopie met osteochndrale allogreffen;438625008;knieartroscopie met osteochndrale allogreffen
438626009;coagulatie prostaat met laser;438626009;coagulatie prostaat met laser
438652003;embolisatie van arterioveneuze malformatie onder fluoroscopische geleide;438652003;embolisatie van arterioveneuze malformatie onder fluoroscopische geleide
438761007;reconstructie van collateraal ligament van interphalangeaal gewircht met greffe;438761007;reconstructie van collateraal ligament van interphalangeaal gewircht met greffe
438769009;unifocalisatie van pulmonaalarterie onder cardiopulmonale bypass;438769009;unifocalisatie van pulmonaalarterie onder cardiopulmonale bypass
438770005;autologe chondrocyten implantatie van de knie;438770005;autologe chondrocyten implantatie van de knie
438775000;reduceren van een dunne darm volvulus;438775000;volvulus van dunne darm
438778003;HIFU met MR begeleiding;438778003;hifu met mr begeleiding
438779006;gefocuste ultrasound ablatie van milt met behulp van MRI;438779006;gefocuste ultrasound ablatie van milt met behulp van mri
438781008;reconstructie vena cava;438781008;reconstructie vena cava
438788002;verwijderen ureterstent onder RX begeleiding;438788002;verwijderen ureterstent onder rx begeleiding
438789005;sutuur van de motorische tak voor de thenar van de n . medianus;438789005;sutuur van de motorische tak voor de thenar van de n . medianus
438818003;echografie van de uterus met infusie van fysiologische zoutoplossing;438818003;echografie van de uterus met infusie van fysiologische zoutoplossing
438821001;Kernspintomografie van sternoclaviculair gewicht met contrast;438821001;kernspintomografie van sternoclaviculair gewicht met contrast
438822008;percutane arteri ë le en veneuze embolisatie van cerebrale arterioveneuze malformatie onder fluoroscopische controle;438822008;percutane arteri ë le en veneuze embolisatie cerebrale av malformatie onder fluoroscopische begeleiding
438824009;percutane transluminale plaatsing van metaalstent van arteria innominata onder fluoroscopische begeleiding;438824009;percutane transluminale plaatsing van metaalstent van arteria innominata onder fluoroscopische begeleiding
438826006;percutane bloedname cerebraal veneuze sinus via fluoroscopie;438826006;percutane bloedname cerebraal veneuze sinus via fluoroscopie
438829004;percutane embolisatie van neoplasma van schedelbasis onder fluoroscopische controle;438829004;percutane embolisatie van neoplasma van schedelbasis onder fluoroscopische controle
438835004;reconstructie van lateraal collateraal ligament van de elleboog met peesgreffe;438835004;reconstructie van lateraal collateraal ligament van de elleboog met peesgreffe
438836003;anastomose op een choledochus cyste;438836003;anastomose op een choledochus cyste
438837007;aortapexie ikv tracheadecompressie;438837007;aortapexie ikv tracheadecompressie decompressie
438838002;plaatsen van een osteochondrale autogreffe in de talus;438838002;plaatsen van een osteochondrale autogreffe in de talus
438857006;doppler echografie vena cava inferior;438857006;doppler echografie vena cava inferior
438887000;fluoroscopisch geleid afstropen van een fibrineschede van een centraal veneuze tunnel katheter;438887000;fluoroscopisch geleid afstropen van een centraal veneuze tunnel katheter onder fluoroscopische begeleiding
438894002;sympathectomie van a ulnaris;438894002;sympathectomie van a ulnaris
438895001;reductie en percutane fixatie van een CMC luxatie;438895001;percutane fixatie van een cmc gewricht met manipulatie
438945003;insertie endovasculaire stent voor aortobiiliacaal aneurysma;438945003;insertie endovasculaire stent voor aortobiiliacaal aneurysma
438999008;percutane trombolysis cerebraal veneuze sinus via fluoroscopie;438999008;percutane trombolysis cerebraal veneuze sinus via fluoroscopie
439004001;incisie van oppervlakkig zacht weefsel absces;439004001;incisie van oppervlakkig zacht weefsel absces
439005000;insertie van distractie apparaat thv lumbale posterieure processi spinosi;439005000;insertie van distractie apparaat thv lumbale posterieure processi spinosi
439008003;transfer van vrij jejunum met microvasculaire anastomose;439008003;transfer van vrij jejunum met microvasculaire anastomose
439015006;percutane transluminale coiling van cerebraal aneurysma onder fluoroscopische controle;439015006;percutane transluminale coiling van cerebraal aneurysma via fluoroscopie
439017003;greffen van vrije fasciale flap met microvasculaire anastomose;439017003;greffen van vrije fasciale flap met microvasculaire anastomose
439018008;botgreffe naar heupkam met microvasculaire anastomose;439018008;botgreffe naar heupkam met microvasculaire anastomose
439019000;veneuze bypass greffe van de arteria subclavia naar de arteria brachialis;439019000;bypass van arteria subclavia naar de arteria brachialis met veneuze greffe
439020006;bypass greffe van de arteria subclavia naar de arteria vertebralis;439020006;bypass van arteria subclavia naar de arteria vertebralis bij middel van greffe
439055008;plaatsen tijdelijke stent urethra prostatica;439055008;plaatsen tijdelijke stent urethra prostatica
439056009;percutane ballongeassisteerde coiling van cerebraal aneurysma onder fluoroscopische controle;439056009;percutane ballongeassisteerde coiling van cerebraal aneurysma via fluoroscopie
439059002;diagnostische thoracoscopie pericardium;439059002;diagnostische thoracoscopie pericardium
439065002;doppler echografie van de abdominale en pelvische arteries;439065002;doppler echografie van de abdominale en pelvische arteries
439071008;volledig verwijderen van een allograft van de darmen;439071008;volledig verwijderen van een allograft van de darmen
439083005;ablatie van de nier onder MR - begeleiding;439083005;excisie van de nier onder mr - begeleiding
439084004;MRI fossa posterior met contrast;439084004;mri fossa posterior met contrast
439086002;percutane arteri ë le embolisatie van cerebrale arterioveneuze malformatie onder fluoroscopische controle;439086002;percutane arteri ë le embolisatie van cerebrale arterioveneuze malforatie onder fluoroscopische controle
439088001;angiografie van de aortaboog;439088001;angiografie van de aortaboog
439090000;percutane embolisatie van de arteria renalis onder fluroscopische begeleiding;439090000;percutane embolisatie van arteria renalis onder fluoroscopische begeleiding
439091001;percutane plaatsing van stent in vene onder fluoroscopische begeleiding;439091001;percutane insertie van stent in vene onder fluoroscopische begeleiding
439092008;percutane plaatsing stent in vena cava inferior onder fluoroscopie;439092008;percutane transluminale plaatsing van stent in vena cava inferior onder fluoroscopische begeleiding
439093003;percutaan transluminaal plaatsen van een stent in de vena cava superior onder fluoroscopische begeleiding;439093003;percutane transluminale plaatsing van stent in vena cava superior onder fluoroscopische begeleiding
439094009;herstel van aneurysma met gebruik van voerdraad onder fluoroscopische controle;439094009;herstel van aneurysma met gebruik van voerdraad onder fluoroscopische begeleiding
439095005;vervangen van een perifeer ingebrachte centrale catheter onder fluoroscopie;439095005;vervangen van een perifeer ingebrachte centrale catheter onder fluoroscopische begeleiding
439096006;fluoroscopische percutane ballon occlusie van arteria cerebralis anterior;439096006;fluoroscopische percutane ballon occlusie van arteria cerebralis anterior
439097002;fluoscopie geleide infiltratie van cervicaal facetgewricht;439097002;injectie van facetgewricht cervicale wervelkolom onder scopie
439098007;percutane trombolyse van arteria spinalis onder fluoroscopische begeleiding;439098007;percutane trombolyse van arteria spinalis onder fluoroscopische begeleiding
439106001;Stimulatie van botgenezing door middel van ultrasone stimulatie;439106001;stimulatie van botgenezing door middel van ultrasone stimulatie
439110003;cystoscopische ureteroneocystostomie;439110003;cystoscopische ureteroneocystostomie
439111004;transurethrale resectie ( TUR ) ductus ejaculatorius;439111004;transurethrale resectie ( tur ) ductus ejaculatorius
439113001;excisie van decubitus ulcus ter hooge van de trochanter;439113001;excisie van decubitus ulcus ter hooge
439155005;percutane transluminele coil embolisatie van cerebraal veneuze sinus via fluoroscopie;439155005;percutane transluminale coiling van cerebraal veneuze sinus via fluoroscopie
439171005;selectieve transsectie n vagus mbv laparoscopie;439171005;selectieve transsectie n vagus mbv laparoscopie
439205008;percutane embolisatie van cerebraal neoplasma onder fluoroscopische controle;439205008;percutane embolisatie van cerebraal neoplasma onder fluoroscopische begeleiding
439215002;gesloten reductie van fractuur van de mediale epicondyl van de humerus;439215002;gesloten reductie van van de mediale epicondyl
439216001;aspiratie van schildkliercyste;439216001;aspiratie van schildkliercyste
439217005;gesloten manuele reductie van een femurschaftfractuur en aanleggen van huidtractie;439217005;gesloten reductie van een fractuur en aanleggen van huidtractie
439231005;herstel van flexorpees thv onderste lidmaat;439231005;herstel van flexorpees thv onderste lidmaat
439232003;incisie van het bekkenbeen;439232003;incisie van het bekkenbeen
439245004;antegrade a femoralis angiografie;439245004;antegrade a femoralis angiografie
439246003;phalangectomie van een teen;439246003;excisie van teenphalanx
439247007;cryopreservatie testisweefsel;439247007;cryopreservatie testisweefsel
439249005;excisie vantumor van de mandibula;439249005;excisie vantumor van de mandibula
439250005;arthroscopische reductie en interne fixatie van tibiaplateaufractuur;439250005;arthroscopische reductie en interne fixatie van tibiaplateaufractuur
439262009;afdruk orbita nemen voor oog prothese;439262009;afdruk orbita nemen voor oog prothese
439263004;maken van een afdruk voor het maken van een verhemelte prothese;439263004;nemen van afdruk voor het maken van een verhemelte prothese
439270004;synovectomie van tarsaal gewricht;439270004;synovectomie van tarsaal gewricht
439277001;herstel van pseudo - aneurysma van arterioveneuze fistel;439277001;herstel van pseudo - aneurysma van arterioveneuze fistel
439302009;behandeling anterieure epistaxis;439302009;behandeling anterieure epistaxis
439308008;scleroseren van perirectaal weefsel voor rectale prolaps;439308008;scleroseren van perirectaal weefsel voor rectale prolaps
439322008;open arterioveneuze anastomose via transpositie van de vena basilica in de bovenarm;439322008;open arterioveneuze anastomose via transpositie ven de vena basilica in de bovenarm
439323003;percutane fixatie van een fractuur van de distale falanx van de vinger;439323003;percutane fixatie van een fractuur van de distale falanx van vinger
439329004;excisie van epifyseale baar;439329004;excisie van epifyseale baar
439331008;herstel wonde hart met cardiopulmonaire bypass;439331008;herstel wonde hart met cardiopulmonaire bypass
439334000;echografisch geleide ESWT voor plantaire fasciitis;439334000;eswt voor plantaire fasciitis onder echografische begeleiding
439349008;open arterioveneuze anastomose via transpositie ven de vena cephalica in de bovenarm;439349008;open arterioveneuze anastomose via transpositie ven de vena cephalica in de bovenarm
439351007;speculumonderzoek;439351007;speculumonderzoek
439353005;evacuerende thoracocentese door plaatsen van thoraxdrain met waterslot;439353005;evacuerende thoracocentese door plaatsen van thoraxdrain met waterslot
439354004;uretroplastie met huidgreffe voor het herstel van een tweede graads hypospadie;439354004;uretroplastie met huidgreffe voor het herstel van een tweede graads hypospadie
439363002;herstel van malunion van de handwortelbeentjes;439363002;herstel van malunion van de handwortelbeentjes
439364008;gesloten reductie van fractuur van de posterieure malleolus;439364008;gesloten reductie van fractuur van malleolus posterior
439368006;laparoscopische cryo - ablatie van een levertumor;439368006;laparoscopische cryo - ablatie van een levertumor
439400000;percutane fixatie van een fractuur van de distale falanx van de duim;439400000;percutane fixatie van een fractuur van de distale falanx van duim
439409004;thoracoscopische pericardectomie;439409004;thoracoscopische pericardectomie
439422007;open revisie van arteri ë le bypass van onderste lidmaat met interpositie van segmentele vene;439422007;open revisie van arteri ë le bypass van onderste lidmaat met interpositie van segmentele vene
439423002;gesloten reductie van fracuut van de femurkop;439423002;gesloten reductie van fractuur van femurkop
439424008;gesloten reductie van een proximale humerusfractuur;439424008;gesloten reductie van een proximale humerusfractuur
439425009;gesloten reductie van fracuut mediale femurcondyl;439425009;gesloten reductie van fracuut mediale femurcondyl
439433005;adhesiolyse van long;439433005;adhesiolyse van long
439435003;thoracoscopische excisie pericardletsel;439435003;thoracoscopische excisie pericardletsel
439438001;volaire plaatreconstructie van interphalangeaal gewricht van een vinger;439438001;volaire plaatreconstructie van interphalangeaal gewricht van vinger
439446000;open revisie van arteri ë le bypass van onderste lidmaat met veneuze patch angioplastie;439446000;open revisie van arteri ë le bypass van onderste lidmaat met veneuze patch angioplastie
439447009;reimplantatie van viscerale arterie in infrarenale aorta prothese;439447009;reimplantatie van viscerale arterie in infrarenale aorta prothese
