snomed b id;snomed b term;thot id;thot term
431435001;percutane trombolise van de vena porta onder fluoroscopische begeleiding;431435001;percutane trombolyse van vena porta onder fluoroscopische begeleiding
431451009;fluoroscopische angiografie met contrastmiddel en plaatsing van een stent in de arteria femoralis communis;431451009;angiografie vd arteria femoralis communis met plaatsen van stent
431453007;fluoroscopische contrastmiddel venografie van de vena subclavia met plaatsen van een stent;431453007;fluoroscopische contrastmiddel venografie van de vena subclavia met plaatsen van stent
431457008;fluoroscopische angiografie met contrastmiddel van truncus coeliacus met plaatsen van drug - eluting - stent;431457008;fluoroscopische angiografie met contrastmiddel van truncus coeliacus met plaatsen van eendrug eluting stent
431461002;bloedmonsterafname van de vena ovarica onder fluoroscopische begeleiding;431461002;veneuze bloedstaalafname van vena ovarica onder fluoroscopische begeleiding
431471000;fluoroscopisch geleide destructie van de intervertebrale discus door infiltratie;431471000;chemonucleolyse fluoroscopische begeleiding
431472007;fluoroscopische intraveneuze digitale substractie angiografie ( DSA ) van intracerebraal bloedvat;431472007;fluoroscopische intraveneuze digitale substractie angiografie ( dsa ) van intracerebraal bloedvat
431475009;RFA van een leverletsel onder CT geleiding;431475009;radiofrequente ablatie van een leverletsel onder ct geleiding
431477001;intraoperative fluoroscopische angiografie van de abdominale aorta met plaatsing van een unilaterale aorto - iliacale stent prothese;431477001;intraoperative fluoroscopische angiografie van abdominale aorta met plaatsing van unilaterale aorto - iliacale stent prothese
431484009;percutane transluminale angioplastiek van de arteria renalis onder fluoroscopische begeleiding;431484009;percutane transluminale angioplastie van arteria renalis onder fluoroscopische begeleiding
431485005;percutane transluminale angioplastiek van de arteria subclavia onder fluoroscopische begeleiding;431485005;percutane transluminale angioplastie van arteria subclavia onder fluoroscopische begeleiding
431487002;percutane aspiratie trombectomie van de greffe van het bovenste lidmaat onder fluoroscopische begeleiding;431487002;percutane aspiratie trombctomie van de greffe van bovenste lidmaat onder fluoroscopische begeleiding
431495003;aspiratie van een pees met gebruik van echografie;431495003;aspiratie van een pees met echografie
431516003;kontrastmiddel fluoroscopische venografie van de vena cava superior met plaatsen van stent greffe;431516003;fluoroscopische venografie van vena cava superior met plaatsen van stent greffe
431519005;fluoroscopische angiografie met plaatsing in de arteria carotis communis van een stent;431519005;fluoroscopische angiografie van arteria carotis communis met plaatsen van stent
431522007;percutane transluminale cutting ballon angioplastie van vena porta onder fluoroscopische begeleiding;431522007;percutane transluminale cutting balloon angioplastie van vena porta onder fluoroscopische begeleiding
431523002;percutane transluminale angioplastiek van de vena poplitea onder fluoroscopische begeleiding;431523002;percutane transluminale angioplastie van vena poplitea onder fluoroscopische begeleiding
431528006;percutane trombolyse van de vena cava superior onder fluoroscopische begeleiding;431528006;percutane trombolyse van vena cava superior onder fluoroscopische begeleiding
431536002;percutane transluminale angioplastiek van de arteria iliaca externa onder fluoroscopische begeleiding;431536002;percutane transluminale angioplastie van arteria iliaca externa onder fluoroscopische begeleiding
431541005;fluoro 18 choline PET;431541005;pet glucosemetabolisme fluorine 18
431556001;twee - fasen radionucleotidenscan van het hele lichaam;431556001;twee fasen radionucleotidenscan van het hele lichaam
431560003;percutane transluminale angioplastiek van de arteria femoralis profunda onder fluoroscopische begeleiding;431560003;percutane transluminale angioplastie van arteria femoralis profunda onder fluoroscopische begeleiding
431561004;percutane transluminale cutting ballon angioplastiek van de vena subclavia onder fluoroscopische begeleiding;431561004;percutane transluminale cutting balloon angioplastie van vena subclavia onder fluoroscopische begeleiding
431585007;percutane trombolyse van vaatgreffe van bovenste lidmaat onder fluoroscopische controle;431585007;percutane trombolyse van vaatgreffe van bovenste lidmaat onder fluoroscopische begeleiding
431589001;IVC angiografie;431589001;vcs angiografie
431602001;fluoroscopische contrastmiddel venografie van de vena hepatica met plaatsen van stent greffe;431602001;fluoroscopische contrastmiddel venografie van de vena hepatica met insertie van stent greffe
431603006;contrastmiddel fluoroscopische venografie van de vena iliaca met insertie van een stent;431603006;fluoroscopische venografie van vena iliaca met insertie van stent
431608002;MRI middenvoet;431608002;mri middenvoet
431609005;stressopnames hartfunctie middels kernspintomografie;431609005;mri stress test hart functietest
431624001;MRI heup met contrast;431624001;mri heup met contrast
431625000;MRI inwendige gehoorgang met contrast;431625000;mri inwendige gehoorgang met contrast
431627008;NMR onderzoek van de dunne darm;431627008;nmr onderzoek van de dunne darm
431645008;percutane plaatsing trombolyse catheter in vena cava inferior onder fluoroscopie;431645008;percutane plaatsing trombolyse catheter in vena cava inferior onder fluoroscopische begeleiding
431646009;percutaan plaatsen van een katheter in de vena renalis onder fluoroscopische begeleiding;431646009;percutane plaatsing trombolyse catheter in de vena renalis onder fluoroscopische begeleiding
431647000;percutane trombolyse van vene van bovenste lidmaat onder fluoroscpische begeleiding;431647000;percutane trombolyse van vene van bovenste lidmaat onder fluoroscopische begeleiding
431648005;transcrani ë le doppler echografie;431648005;tcd (- onderzoek )
431650002;percutane vervanging van een tijdelijke vena cava superior filter onder fluoroscopische begeleiding;431650002;percutane vervanging van tijdelijke vena cava superior filter onder fluoroscopische begeleiding
431651003;percutane herpositionering van een tijdelijke vena cava superior filter onder fluoroscopische begeleiding;431651003;percutane herpositionering van tijdelijke vena cava superior filter onder fluoroscopische begeleiding
431653000;doppler van aorta en arteria iliaca;431653000;doppler van aorta
431655007;fluoroscopisch geleid afstropen van de fibrineuze schede van een centraal veneuze katheter;431655007;fluoroscopisch geleid afstropen van een centraal veneuze katheter
431657004;percutane transluminale angioplastiek van de arteria poplitea onder fluoroscopische begeleiding;431657004;percutane transluminale angioplastie van arteria poplitea onder fluoroscopische begeleiding
431664002;fluoroscopische venografie van de vena portae met contrastmiddel en plaatsing van een stent greffe;431664002;fluoroscopische venografie van vena portae met contrastmiddel en plaatsing van stent greffe
431712003;contrast fluoroscopische angiographische drug eluting stent inplaatsing in de arteria iliaca communis;431712003;angiografie vd arteria iliaca communis met plaatsen van eendrug eluting stent
431713008;fluoroscopische contrastmiddel angiografie van de arteria renalis met plaatsen van een drug eluting stent;431713008;fluoroscopische contrastmiddel angiografie van de arteria renalis met plaatsen van eendrug eluting stent
431726007;fluoroscopische venografie met contrastmiddel van een transjugulare intrahepatische porto - systemische shunt stent;431726007;fluoroscopische venografie van transjugulaire intrahepatische portosystemische shunt stent prostheis
431733007;fluoroscopische contrastmiddel angioplastiek van de arteria mesenterica inferior met plaatsen van eendrug eluting stent;431733007;angiografie arteria mesenterica inferior met plaatsen van drug eluting stent
431753006;percutane mechanische trombectomie van de arterie mesenterica superior onder fluoroscopische begeleiding;431753006;percutane mechanische trombectomie van arteria mesenterica superior onder fluoroscopische begeleiding
431755004;fluoroscopische venografie en stentimplantatie van de vena cava inferior met contrast;431755004;fluoroscopische venografie van vena cava inferior met plaatsen van stent greffe
431759005;percutane transluminale artheri ë ctomie onder fluoroscopische begeleiding;431759005;percutane transluminale artheri ? ctomie onder fluoroscopische begeleiding
431761001;VCS angiografie;431761001;vcs angiografie
431762008;fluoroscopische geleide percutane laser decompressie van intervertebrale discus;431762008;percutane laser decompressie van intervertebrale discus met fluoroscopie
431764009;fluoroscopisch geleid gidsdraad recanalisatie van een centraal veneuze katheter;431764009;fluoroscopisch geleid gidsdraad recanalisatie van een centraal veneuze katheter onder fluoroscopische begeleiding
431775008;fluoroscopische contrastmiddel angiografie van de arteria subclavia met plaatsen van een stent;431775008;angiografie vd arteria subclavia met plaatsen van stent
431795002;percutane mechanische trombectomie van de vena hepatica onder fluoroscopische begeleiding;431795002;percutane mechanische trombectomie van vena hepatica onder fluoroscopische begeleiding
431796001;percutane trombolyse van de vena mesenterica superior onder fluoroscopische begeleiding;431796001;percutane trombolyse van vena mesenterica onder fluoroscopische begeleiding
431800007;contrast fluoroscopische angiografie abdominale aorta met plaatsing van een gefenestreerde aorto - unilaterale iliac prothese;431800007;fluoroscopische angiografie abdominale aorta met plaatsing van een gefenestreerde aorto - unilaterale iliac prothese
431801006;percutane plaatsing;431801006;percutane plaatsing fluoroscopische begeleiding
431809008;ERCP met galwegsteenextractie;431809008;ercp met galwegsteenextractie onder scopie
431814007;fluoroscopische intraveneuze digitale substractie angiografie van de nier;431814007;renaal veneuze dsa
431819002;contrast fluoroscopische angiografie van abdominale aorta met plaatsing van stent;431819002;fluoroscopische angiografie abdominale aorta met plaatsing van stent
431837001;single photon emission computed tomography ( SPECT ) van hoofd en nek;431837001;single photon emission computed tomography ( spect ) van hoofd en hals
431838006;single photon emission computed tomography ( SPECT ) van het bovenste lidmaat;431838006;single photon emission computed tomography ( spect ) van de arm
431839003;MRI lever met contrast;431839003;mri lever met contrast
431849000;MRI plexus brachialis met contrast;431849000;mri plexus brachialis met contrast
431863006;fluoroscopische angiografie met contrastmiddel van truncus coeliacus en plaatsen van stent;431863006;fluoroscopische angiografie met contrastmiddel van truncus coeliacus met plaatsen van stent
431872003;fluoroscopische contrastmiddel angiofrafie van de arteria mesenterica inferior met plaatsen van een stent;431872003;angiografie arteria mesenterica inferior met plaatsen van stent
431879007;intraoperative fluoroscopische angiografie van de abdominale aorta met plaatsing van een unilaterale vertakte aorto - iliacale stent prothese;431879007;intraoperative fluoroscopische angiografie van deabdominale aorta met plaatsing van een unilaterale vertakte aorto - iliacale stent prothese
431893000;intraoperative fluoroscopische angiografie van de abdominale aoret met plaatsing van een stent prothese;431893000;intraoperative fluoroscopische angiografie van deabdominale aorta met plaatsing van stent greffe
431901005;myocardiale stress rubidium 81 PET;431901005;pet myocardiale stress rubidium 81
431903008;fluoroscopische contrastmiddel angiografie van de arteria subclavia met plaatsen van een drug eluting stent;431903008;fluoroscopische contrastmiddel angiografie van de arteria subclavia met plaatsen van eendrug eluting stent
431916008;veneuze DSA van de arm;431916008;fluoroscopische intraveneuze digitale substractie angiografie van bovenste extremiteit
431931004;percutane transluminale angioplastiek van de arteria lienalis onder fluoroscopische begeleiding;431931004;percutane transluminale angioplastie van arteria lienalis onder fluoroscopische begeleiding
431932006;percutane transluminale angioplasie van vena iliaca onder fluoroscopische begeleiding;431932006;percutane transluminale angioplastie van vena iliaca onder fluoroscopische begeleiding
431933001;percutane trombolyse van centraal veneuze catheter onder fluoroscopische controle;431933001;percutane trombolyse van centraal veneuze katheter onder fluoroscopische begeleiding
431936009;contrastmiddel fluoroscopische angiografie van de arteria parathyroidea;431936009;fluoroscopische angiografie met contrastmiddel van arteria parathyroidea
431939002;percutane aspiratie trombectomie van arterie in onderste lidmaat onder fluoroscopische begeleiding;431939002;percutane aspiratie trombectomie van arterie van onderste lidmaat onder fluoroscopische begeleiding
431955009;percutane embolisatie van de arteria iliaca interna onder fluoroscopische begeleiding;431955009;percutane embolisatie van arteria iliaca interna onder fluoroscopische begeleiding
431959003;percutane embolistatie van arteria femoralis communis onder fluoroscopische begeleiding;431959003;percutane embolisatie van arteria femoralis communis onder fluoroscopische begeleiding
431982001;biopsie van de humerus onder echo - geleide;431982001;biopsie van de humerus onder echo
431984000;endoscopische verwijderen van slokdarmstent onder fluoroscopie;431984000;endoscopisch verwijderen van slokdarmstent onder fluoroscopie
431985004;MRI wervelkolom met contrast;431985004;mri wervelkolom met contrast
431986003;NMR sternoclaviculair gewricht;431986003;nmr sternoclaviculair gewricht
431996007;computer tomografie geleide laser decompressie van spinale discus;431996007;laser decompressie van spinale discus met computer tomografie
432000006;MRI hand met contrast;432000006;mri hand met contrast
432001005;NMR bil;432001005;nmr bil
432019001;plaatsen van een centraal veneuze tunnel katheter onder fluoroscopische begeleiding;432019001;insertie centraal veneuze tunnel katheter onder fluoroscopische begeleiding
432026001;myocardiale rust fluorodeoxyglucose PET;432026001;pet myocardiale rust fluorodeoxyglucose
432030003;fluoroscopische angiografie abdominale aorta met plaatsing van een drug eluting stent;432030003;fluoroscopische angiografie abdominale aorta met plaatsing van drug eluting stent
432033001;beeldvorming van parathyro ï d door middel van technetium 99m yhallium 201;432033001;scan van parathyroidklier door middel van technetium 99m , thallium 201
432037000;computer tomografisch geleide vertebroplasty van sacrum;432037000;computer tomografisch geleide vertebroplasty van sacrum begeleiding
432040000;percutane transluminale cutting ballon angioplasiek van de vena hepatica onder fluoroscopische begeleiding;432040000;percutane transluminale cutting balloon angioplastie van vena hepatica onder fluoroscopische begeleiding
432042008;percutaan plaatsen van een katheter in de vena hgepatica onder fluoroscopische begeleiding;432042008;percutane plaatsing trombolyse catheter in de vena hepatica onder fluoroscopische begeleiding
432046006;fluoroscopisch begeleide percutane aspiratie trombctomie van de arteria mesenterica;432046006;percutane aspiratie trombctomie van arteria mesenterica onder fluoroscopische begeleiding
432048007;negatieve contrast mesenteriale angiografie;432048007;fluoroscopische angiografie negatieve contrast
432049004;technetium 99m sulesomab SPECT;432049004;spect met technetium 99m sulesomab nao
432052007;percutane vervanging van tijdelijke vena cava inferior filter onder fluoroscopie;432052007;percutane vervanging van tijdelijke vena cava inferior filter onder fluoroscopische begeleiding
432053002;percutane herpositionering van tijdelijke vena cava inferior filter onder fluoroscopie;432053002;percutane herpositionering van tijdelijke vena cava inferior filter onder fluoroscopische begeleiding
432069009;fluoroscopische contrastmiddel venografie van de vena renalis met plaatsen van een stent;432069009;fluoroscopische contrastmiddel venografie van de vena renalis met plaatsen van stent
432074001;verwijderen van catheter uit arteria pulmonalis onder fluoroscopische begeleiding;432074001;verwijderen van catheter in arteria pulmonalis onder fluoroscopische begeleiding
432079006;verwijderen vena cava inferior filter onder fluoroscopie;432079006;verwijderen vena cava inferior filter onder fluoroscopische begeleiding
432095006;isotopenscan van de hepato - billiaire regio met galblaasstimulatie;432095006;radionucleotidenscan van de hepato - billiaire regio met galblaasstimulatie
432109009;fijne naald aspiratie cytologische punctie ( FNAC ) van borst onder magnetische resonantie;432109009;fijne naaldbiopsie van borst onder magnetische resonantie
432110004;ERCP met plaatsen van metalen galwegsten onder scopie;432110004;ercp met plaatsen van metalen galwegsten onder scopie
432111000;MRI enkel met contrast;432111000;mri enkel met contrast
432112007;MRI scapula;432112007;mri scapula
432117001;plaatsen van een tijdelijke vena cava superior filter onder fluoroscopische begeleiding;432117001;inbrengen tijdelijke vena cava superior filter onder fluoroscopische begeleiding
432150001;MRI mondbodem met contrast;432150001;mri mondbodem met contrast
432151002;MRI elleboog met contrast;432151002;mri elleboog met contrast
432152009;MRI sacrum;432152009;mri sacrum
432153004;MR van de mondbodem;432153004;mri mondbodem
432157003;vacu ü m - assisted holle naald biopsie ( VACNB ) van borst onder echografische controle;432157003;vacu ü m - assisted holle naald biopsie ( cnb ) van borst onder echografische controle
432215003;MRI bovenarm met contrast;432215003;mri bovenarm met contrast
432226009;ablatie van een leverletsel onder CT;432226009;ablatie van een leverletsel onder ct geleiding
432230007;lumbale epidurale injectie met fluoroscopische geleiding;432230007;lumbale epidurale injectie met fluoroscopische begeleiding
432231006;longbiopsie via fijne naald aspiratie;432231006;fijne naaldbiopsie van long
432240005;MRI voet met contrast;432240005;mri voet met contrast
432241009;NMR os coccygis;432241009;nmr os coccygis
432301003;percutane embolisatie van de arteria iliaca communis onder fluoroscopische begeleiding;432301003;percutane embolisatie van arteria iliaca communis onder fluoroscopische begeleiding
432304006;reductie van luxatie van de heup;432304006;heupontwrichtingreductie
432306008;percutane embolisatie van arteria brachialis onder fliuoroscopische begeleiding;432306008;percutane embolisatie van arteria brachialis onder fluoroscopische begeleiding
432307004;percutane embolisatie van de arteria mesenterica inferior onder fluoroscopische begeleiding;432307004;percutane embolisatie van arteria mesenterica inferior onder fluoroscopische begeleiding
432310006;single photon emission computed tomography ( SPECT ) van de pols;432310006;single photon emission computed tomography ( spect ) van pols
432314002;MRI sternum;432314002;mri sternum
432335000;doppler echografie van de vena mesenterica superior;432335000;doppler echografie vena mesenterica superior
432337008;fijne naald aspiratie cytologische punctie ( FNAC ) onder echografische controle;432337008;fijne naald aspiratie cytologische punctie ( fnac ) onder echografische controle
432366006;single photon emission computed tomography ( SPECT ) van de knie;432366006;single photon emission computed tomography ( spect ) van de knie
432367002;single photon emission computed tomography ( SPECT ) van het bekken;432367002;single photon emissie computertomografie van bekkenbeen
432368007;MRI paranasale sinussen met contrast;432368007;mri paranasale sinussen met contrast
432369004;MRI abdomen met contrast;432369004;mri abdomen met contrast
432375008;plaatsen van intra - aortische ballonpomp onder fluoroscopische controle;432375008;insertie van intra - aortische ballonpomp onder fluoroscopische controle
432377000;percutane embolisatie van de arteria lienalis onder fluoroscopische begeleiding;432377000;percutane embolisatie van arteria lienalis onder fluoroscopische begeleiding
432379002;percutane embolisatie van vena innominata onder fluoroscopische begeleiding;432379002;percutane embolisatie van arteria innominata onder fluoroscopische begeleiding
432380004;percutane transluminale embolisatie van de arteria subclavia onder fluoroscopische begeleiding;432380004;percutane embolisatie van arteria subclavia onder fluoroscopische begeleiding
432392004;single photon emission computed tomography ( SPECT ) van het onderbeen;432392004;single photon emission computed tomography ( spect ) van het onderbeen
432393009;single photn emission computed tomography ( SPECT ) van het femur;432393009;single photon emission computed tomography ( spect ) van het femur
432397005;retrograde percutane pyeloplastie onder RX - begeleiding;432397005;retrograde percutane pyeloplastie onder rx - begeleiding
432400001;twee fasen radionucleotidenscan van hoofd en nek;432400001;twee fasen radionucleotidenscan van hoofd en hals
432401002;inbrengen tijdelijke vena cava inferior filter onder fluoroscopie;432401002;inbrengen tijdelijke vena cava inferior filter onder fluoroscopische begeleiding
432403004;MRI schouder met contrast;432403004;mri schouder met contrast
432406007;CT - geleide epidurale infiltratie;432406007;ct - geleide epidurale infiltratie
432423003;contrast fluoroscopische angiographische stent inplaatsing van de arteria iliaca communis;432423003;angiografie vd arteria iliaca communis met plaatsen van stent
432424009;fluoroscopische contrastmiddel angiografie van de arteria renalis met plaatsen van een stent;432424009;angiografie vd arteria renalis met plaatsen van stent
432425005;contrastmiddel fluoroscopische angiofrafie met stent inlaatsing in de arteria axillaris;432425005;angiografie vd arteria axillaris met plaatsing van een stent
432426006;fluoroscopische contrastmiddel angiofrafie van de arteria poplitea met plaatsen van een stent;432426006;angiografie vd arteria poplitea met plaatsen van stent
432428007;contrastmiddel fluoroscopische angiografie van de vean innominata met plaatsing van een stent greffe;432428007;fluoroscopische venografie met contrastmiddel van vena innominata met plaatsing van stent greffe
432429004;fluoroscopische contrastmiddel venografie van de vena mesenterica superior met plaatsen van een stent;432429004;fluoroscopische contrastmiddel venografie van de vena mesenterica superior met plaatsen van stent
432498004;percutane embolisatie van de arteria gastrica dextra onder fluoroscopische begeleiding;432498004;percutane embolisatie van arteria gastrica dextra onder fluoroscopische begeleiding
432499007;percutane embolisatie van de arteria poplitea onder fluroscopische begeleiding;432499007;percutane embolisatie van arteria poplitea onder fluoroscopische begeleiding
432500003;percutane embolisatie van arteri ë le tibialis onder fluoroscopische begeleiding;432500003;percutane embolisatie van arteria tibialis onder fluoroscopische begeleiding
432508005;veneuze negatief contrast DSA van het been;432508005;angiografie van het onderbeen met negatief contrast dsa
432510007;plaatsen van Iridiumdraad via T - drain onder scopie;432510007;plaatsen van iridiumdraad via t - drain onder scopie
432541008;MRI hals meet contrast;432541008;mri hals meet contrast
432542001;MRI larynx met contrast;432542001;mri larynx met contrast
432544000;MRI oksel met contrast;432544000;mri oksel met contrast
432550005;holle naald biopsie ( CNB ) van borst onder echografische controle;432550005;holle naaldbiopsie van borst onder echografische controle
432551009;MRI lever en milt;432551009;mri lever en milt
432552002;CT clavicula;432552002;ct clavicula
432558003;fluoroscopische angiografie van de abdominale aorta met plaatsing van een tweeledige en vertakkende stent prosthese;432558003;fluoroscopische angiografie abdominale aorta met plaatsing van een tweeledige en vertakkende stent prosthese
432585005;fluoroscopische angiografie van arteria hepatica met insertie van stent;432585005;angiografie arteria hepatica met insertie van stent
432630004;single photon emission computed tomography ( SPECT ) van het bot;432630004;spect
432633002;NMR van lever en galweg met contrast;432633002;mri lever en galweg met contrast
432634008;MRI borst met contrast;432634008;mri borst met contrast
432639003;percutane transluminele cutting balloon angioplastie vena cava inferior onder fluoroscopie;432639003;percutane transluminale cutting balloon angioplastie van vena cava inferior onder fluoroscopische begeleiding
432641002;percutane transluminale cutting ballon angioplastiek van de vena cava superior onder fluoroscopische begeleiding;432641002;percutane transluminale cutting balloon angioplastie van vena cava superior onder fluoroscopische begeleiding
432648008;recupereren van intravasculair vreemd voorwerp onder fluoroscopische geleide;432648008;recupereren van intravasculair vreemd voorwerp onder fluoroscopische begeleiding
432653003;mRI van de calcaneus;432653003;mri van de calcaneus
432661008;singe photon emission computed tomography ( SPECT ) van de enkel en de voet;432661008;single photon emission computed tomography ( spect ) van enkel en voet
432662001;single photon emission computed tomography ( SPECT ) van de lumbale wervelkolom;432662001;spect bot lumbale wervelzuil
432665004;CT scapula;432665004;ct scapula
432666003;hersenbiopsie op geleide van CT;432666003;hersenbiopsie op geleide van ct
432669005;single photon emission computed tomography ( SPECT ) van het volledige skelet;432669005;spect volledig skelet
432670006;sluiten patent foramen ovale via fluoroscopie;432670006;sluiten van patent foramen ovale via fluoroscopie
432672003;MRI bekken en heup;432672003;mri bekken en heup
432673008;MRI voorarm met contrast;432673008;mri voorarm met contrast
432674002;echografie sacroiliacaal gewricht;432674002;echografie van sacroiliacaal gewricht
432688003;percutane transluminale cutting ballon angioplastiek van een oppervlakkige voorarm vena onder fluoroscopische begeleiding;432688003;percutane transluminale cutting ballon angioplastiek van de oppervlakkige voorarm vena onder fluoroscopische begeleiding
432701001;percutane embolisatie van arteria hepatica onder fluoroscopische begeleidng;432701001;percutane embolisatie van arteria hepatica onder fluoroscopische begeleiding
432702008;percutane embolisatie van de arteria femoralis profunda onder fluoroscopische begeleiding;432702008;percutane embolisatie van arteria femoralis profunda onder fluoroscopische begeleiding
432719005;MRI knie met contrast;432719005;mri knie met contrast
432720004;echo zaadblazen;432720004;echografie vesiculae seminales
432731007;thoracale epidurale injectie met CT - geleiding;432731007;thoracale epidurale injectie met ct - geleiding
432732000;injectie van scleroserend agent in vene onder fluoroscopische begeleiding;432732000;injectie van scleroserend agens in vene onder fluoroscopische begeleiding
432767000;MRI bijnier met contrast;432767000;mri bijnier met contrast
432779000;CT dacryografie;432779000;ct dacryografie
432780002;fluoroscopische contrastmiddel venografie van de oppervlakkige voorarm vena met plaatsen van een stent;432780002;fluoroscopische contrastmiddel venografie van de oppervlakkige voorarm vena met plaatsen van stent
432785007;fluoroscopische angiografie met plaatsing in de arteria carotis communis van een drug eluting stent;432785007;angiografie vd arteria carotis communis met plaatsen van eendrug eluting stent
432790005;fluoroscopische angiografie van de abdominale aorta met plaatsing van een tweeledige stent prosthese;432790005;fluoroscopische angiografie abdominale aorta met plaatsing van een tweeledige stent prothese
432814005;CT schedelbasis;432814005;ct schedelbasis
432815006;MRI borstkas met contrast;432815006;mri borstkas met contrast
432847001;myocardiale rust rubidium 81 PET;432847001;pet myocardiale rust rubidium 81
432854007;NMR duim;432854007;nmr duim
432866001;percutane transluminale cutting ballon angioplastiek van de vena mesenterica superior onder fluoroscopische begeleiding;432866001;percutane transluminale cutting balloon angioplastie van vena mesenterica onder fluoroscopische begeleiding
432867005;percutane transluminale angioplasie van vena femoralis communis onder fluoroscopische begeleiding;432867005;percutane transluminale angioplastie van vena femoralis communis onder fluoroscopische begeleiding
432869008;percutane trombolyse van vene van onderste lidmaat onder fluoroscpische begeleiding;432869008;percutane trombolyse van vene van onderste lidmaat onder fluoroscopische begeleiding
432876003;ERCP met galwegdilatatie;432876003;ercp met galwegdilatatie
432877007;MRI longperfusie;432877007;mri longperfusie
432878002;NMR acromioclaviculair gewricht;432878002;nmr acromioclaviculair gewricht
432882000;MRI klein bekken;432882000;mri klein bekken
432901008;computer tomografie geleide infiltratie van cervicaal zygapophyseeal gewricht;432901008;infiltratie van cervicaal zygapophyseeal gewricht onder ct controle
432934005;thoracale epidurale injectie met fluoroscopische geleiding;432934005;thoracale epidurale injectie met fluoroscopische begeleiding
432941004;percutane trombolyse van de vena hepatica onder fluoroscopische begeleiding;432941004;percutane trombolyse van vena hepatica onder fluoroscopische begeleiding
432946009;percutane mechanische trombectomie van arterie in onderste lidmaat onder fluoroscopische begeleiding;432946009;percutane mechanische trombectomie van arterie van onderste lidmaat onder fluoroscopische begeleiding
432948005;percutane plaatsing catheter in vena cava inferior onder fluoroscopie;432948005;percutane trombolyse van vena cava inferior onder fluoroscopische begeleiding
433006008;MRI onderkaak;433006008;mri onderkaak
433007004;magnetische resonantie penis ( MRI );433007004;mri penis
433008009;holle naald biopsie ( CNB ) van borst onder magnetische resonantie;433008009;holle naaldbiopsie van borst onder magnetische resonantie
433009001;MRI onderbeen met contrast;433009001;mri onderbeen met contrast
433026007;fluoroscopische contrastmiddel venografie van de vena poplitea met plaatsen van een stent;433026007;fluoroscopische venografie van vena poplitea met plaatsen van stent
433039006;contrast fluoroscopische angiografie van abdominale aorta en iliacale artery met plaatsing van unilaterale aorto - iliacale stent prothese;433039006;fluoroscopische angiografie abdominale aorta met plaatsing van unilaterale aorto - iliacale stent prothese
433041007;contrast fluoroscopische angiografie van abdominale aorta met plaatsing van vertakte unilaterale aorto - iliacale stent prothese;433041007;fluoroscopische angiografie abdominale aorta met plaatsing van vertakte unilaterale aorto - iliacale stent prothese
433057007;fluosroscopische venografie met contrastmiddel en inplaatsen van een stent;433057007;fluoroscopische venografie met contrastmiddel en plaatsing van stent
433062008;verwijderen van een vena cava superior filter onder fluoroscopische begeleiding;433062008;verwijderen vena cava superior filter onder fluoroscopische begeleiding
433107002;percutane transluminele angioplastie van greffe met cutting ballon onder fluoroscopische geleide;433107002;percutane transluminale cutting balloon angioplastie van greffe onder fluoroscopische geleide
433108007;percutane transluminale cutting balloon angioplastie van arteria innominata onder fluoroscopische begeleiding;433108007;percutane transluminale cutting balloon angioplastie van vena innominata onder fluoroscopische begeleiding
433113006;percutane trombolyse van de arteria mesenterica superior onder fluoroscopische begeleiding;433113006;percutane trombolyse van arteria mesenterica superior onder fluoroscopische begeleiding
433130008;SPECT van de thorax;433130008;single photon emission computed tomography ( spect ) van borst
433133005;MRI orbita met contrast;433133005;mri orbita met contrast
433134004;ERCP met galwegstenting;433134004;ercp met plaatsen van syntetische galwegstent onder scopie
433138001;MRI bekken met contrast;433138001;mri bekken met contrast
433140006;MRI lumbosacrale wervelkolom met contrast;433140006;mri lumbosacrale wervelkolom met contrast
433141005;MRI lumbosacrale wervelkolom;433141005;mri lumbosacrale wervelkolom
433170001;MRI voorvoet;433170001;mri voorvoet
433174005;MRI femur met contrast;433174005;mri femur met contrast
433199006;contrastmiddel fluoroscopische angiografie van de arteria brachiocephalica met plaatsing van een drug eluting stent;433199006;fluoroscopische angiografie met contrastmiddel van arteria brachiocephalica met plaatsing van drug eluting stent
433200009;contrastmiddel fluoroscopische angiografie van de arteria brachiocephalica met plaatsing van een stent;433200009;fluoroscopische angiografie met contrastmiddel van arteria brachiocephalica met plaatsing van stent
433201008;fluoroscopische contrastmiddel angiografie van de arteria femoralis profunda met plaatsen van een stent;433201008;fluoroscopische contrastmiddel angiografie van de arteria femoralis profunda met plaatsen van stent
433217002;injectie van een lumbale zenuwwortel met fluoroscopische geleiding;433217002;injectie van een lumbale zenuwwortel met fluoroscopische begeleiding
433223007;doppler echografie aorta;433223007;doppler van aorta
433239000;percutane injectie van een scleroserend agens in de vena saphena parva onder fluoroscopische begeleiding;433239000;percutane injectie van scleroserend agens in vena saphena parva onder fluoroscopische begeleiding
433240003;percutane trombolyse van arteria pulmonalis onder fluorosocopische begeleiding;433240003;percutane trombolyse van arteria pulmonalis onder fluoroscopische begeleiding
433242006;kontrastmiddel fluoroscopische angiografie van de pancreas;433242006;fluoroscopische angiografie van de pancreas
433243001;endoscopisch percutaan plaatsen van een gastrostomiesonde onder scopie;433243001;endoscopisch percutaan plaatsen van gastrostomiesonde onder scopie
