SNOMED conceptID;SNOMED term;Google translate vertaalde term;Matecat vertaling;thot vertaalde term medisch woordenboek + SNOMED be
314597002;Thoracoscopic splanchnicectomy;thoracoscopic splanchnicectomy;thoracoscopic splanchnicectomy;thoracoscopische splanchnicectomy
314979004;Spirometry reversibility test;Spirometrie reversibiliteitstest;Spirometrie reversibiliteitstest;spirometrie reversibility test
315059002;Laparoscopic salpingectomy;laparoscopische salpingectomy;laparoscopische salpingectomy;salpingectomie - laparoscopische procedure
315066001;Laparoscopic salpingotomy;laparoscopische salpingotomy;laparoscopische salpingotomy;laparoscopische salpingotomie
315085003;Budgie fecal antibody level;Budgie fecal antilichaam niveau;Budgie fecal antilichaam niveau;budgie fecaal - antistof
315102004;Cockatiel fecal antibody level;Valkparkiet fecal antilichaam niveau;Valkparkiet fecal antilichaam niveau;nymphicus hollandicus fecaal - antistof
315182002;Psittacosis LGV antibody level;Psittacose LGV antilichaam niveau;Psittacose LGV antilichaam niveau;ornitose chlamydia - antistof
315291007;Indirect splenoportogram;indirect splenoportogram;indirect splenoportogram;splenoportografie
315315000;Perineoplasty;Perineoplasty;Perineoplasty;perineoplastiek
315638005;Special needs support;ondersteuning Leerzorg;ondersteuning Leerzorg;speciale needs ondersteunende zorg
341943002;Atrioventriculostomy;Atrioventriculostomy;Atrioventriculostomy;atrioventriculostomie
347747004;Corneoconjunctivoplasty;Corneoconjunctivoplasty;Corneoconjunctivoplasty;corneoconjunctivoplasty
358364006;Petrous apicotomy;petrous apicotomy;petrous apicotomy;petreuze apicotomy
358575006;Gastroduodenostomy;Gastroduodenostomy;Gastroduodenostomy;duodenostomie
359555009;Ethmoidotomy;Ethmoidotomy;Ethmoidotomy;ethmoidotomie
359568001;Enterocolectomy;Enterocolostomy;Enterocolectomy;enterocolectomie
359571009;Right colectomy;Right colectomy;Right colectomy;rechter colectomie
359594005;Duodenorrhaphy;Duodenorrhaphy;Duodenorrhaphy;duodenoraphie
359599000;Jejunopexy;Jejunopexy;Jejunopexy;jejunopexie
359607004;Ileopexy;Ileopexy;Ileopexy;ileopexy
359684008;Simple mastoidectomy, complete;Simple masto ï dectomie , compleet;Simple masto ï dectomie , compleet;corticale masto ï dectomie , volledig
359772000;Glucose monitoring at home;Glucosemonitoring thuis;Glucosemonitoring thuis;glucose - bewaking thuis
359779009;Antistreptococcal hyaluronidase titer;Antistreptococcal hyaluronidase titer;Antistreptococcal hyaluronidase titer;antistreptococcal hyaluronidase titer
359818001;Agglutination procedure;Agglutination procedure;Agglutination procedure;agglutinatietests
359835002;Light scatter measurement;Lichtverstrooiing metingen;Lichtverstrooiing metingen;fotostraling scatter -
359856000;Goniotomy without goniopuncture;Goniotomy zonder goniopuncture;Goniotomy zonder goniopuncture;goniotomie zonder goniopunctie
359879004;Radical bunionectomy;Radical bunionectomy;Radical bunionectomy;radicale bunionectomie
359890009;Fundoplication;fundoplication;fundoplication;fundoplicatie
359899005;Mastorrhaphy;Mastorrhaphy;Mastorrhaphy;mastorafie
359913006;Arthrolysis;Arthrolysis;Arthrolysis;artrolyse
359948004;Cyclodiathermy;Cyclodiathermy;Cyclodiathermy;destructie ciliair lichaam met elektrische stroom
359951006;Cycloelectrolysis;Cycloelectrolysis;Cycloelectrolysis;cycloelectrolysis
359953009;Booster vaccination;herhalingsvaccinatie;Boostervaccinatie;immunisatie
359972009;Pleural poudrage;pleura poudrage;pleura poudrage;pleura poederbedekking
360363002;Ureterocolostomy;Ureterocolostomy;Ureterocolostomy;uretero - enterostomie
360365009;Perineorrhaphy;Perineorrhaphy;perineorrhaphie;perineorafie
361220006;Episioperineoplasty;Episioperineoplasty;Episioperineoplasty;episioperineoplastiek
361221005;Episioperineorrhaphy;Episioperineorrhaphy;Episioperineorrhaphy;episioperineorraphie
361252006;Diagnostic ureterorenoscopy;Diagnostic ureterorenoscopy;Diagnostic ureterorenoscopy;diagnostische ureterorenoscopie ( urs )
363108004;Equipment-related management procedure;# NAAM ?;#NAAM?;apparatuur - behandeling nao
363259005;Patient management procedure;Pati ë nt beheersprocedure;Pati ë nt beheersprocedure;pati behandeling nao
367476005;Colpoepisiorrhaphy;Colpoepisiorrhaphy;Colpoepisiorrhaphy;colpo - episiorafie
367485005;Ureteroureterostomy;Ureteroureterostomy;Ureteroureterostomy;uretero - ureterostomie
370844008;Patient self-determination act education;Pati ë nt zelfbeschikking act onderwijs;Pati ë nt zelfbeschikking act onderwijs;pati zichzelf f geactiveerde stollingstijd ntenvoorlichting
370881007;Abuse prevention assessment;Misbruikpreventie assessment;Misbruikpreventie assessment;misbruik verhindering onderzoek
370882000;Abuse prevention;misbruikpreventie;misbruikpreventie;misbruik preventie
370883005;Abuse prevention education;Misbruikpreventie onderwijs;Misbruikpreventie onderwijs;misbruik verhindering ntenvoorlichting
370884004;Abuse prevention management;Misbruikpreventie beheer;Misbruikpreventie beheer;misbruik verhindering behandeling
370946009;Kestenbaum procedure;Kestenbaum procedure;Kestenbaum procedure;kestenbaum nao
371003002;Ureterogram;Ureterogram;Ureterogram;ureterografie
372039005;Patient identification;pati ë ntidentificatie;pati ë ntidentificatie;pati identification
373113001;Routine procedure;routineprocedure;routineprocedure;routine nao
384642005;Mitral valvuloplasty;mitralisklep valvuloplasty;mitralisklep valvuloplasty;mitralisklepherstel
384647004;Bile duct stone removal;Galwegen steenverwijdering;Galwegen steenverwijdering;galstenen in galwegen verwijdering
384708008;Fulguration;fulguration;fulguratio;fulguratie
384715000;Nucleic acid hybridization procedure;Nucle ï nezuur hybridisatieprocedure;Nucle ï nezuur hybridisatieprocedure;nucle ï nezuurhybridisatie
384733006;Hormone radiobioassay;hormoon radiobioassay;hormoon radiobioassay;stoornis radiobioassay
384734000;Radiobioassay;Radiobioassay;Radiobioassay;radiobioassay
384761000;Caretaking skills training;Caretaking vaardigheidstraining;Caretaking vaardigheidstraining;caretaking vaardigheden training
385693005;Fracture care management;Fracture zorgmanagement;Fracture zorgmanagement;fractuur van medische behandeling
385701009;Immobilizer care management;Startonderbreker zorgmanagement;Startonderbreker zorgmanagement;startonderbreker medische behandeling
385713004;Ostomy irrigation;ostomy irrigatie;Ostomy irrigation;ostomy spoeling
385718008;Patient counseling assessment;Pati ë ntenvoorlichting assessment;Pati ë ntenvoorlichting assessment;pati voorlichting onderzoek
385719000;Patient counseling education;Pati ë ntenvoorlichting onderwijs;Pati ë ntenvoorlichting onderwijs;pati voorlichting ntenvoorlichting
385720006;Patient counseling management;Pati ë ntenvoorlichting beheer;Pati ë ntenvoorlichting beheer;pati voorlichting behandeling
385723008;Coping support education;Omgaan onderwijsondersteunende;Omgaan onderwijsondersteunende;adaptief support ntenvoorlichting
385751004;Infusion care assessment;Infusion indicatiestelling;Infusion indicatiestelling;infusies medische onderzoek
385753001;Infusion care management;Infusion zorgmanagement;Infusion zorgmanagement;infusies medische behandeling
385778002;Nursing status report;Nursing statusrapport;Nursing statusrapport;nursing status report
385779005;Physician status report;Physician statusrapport;Physician statusrapport;arts status report
385803003;Diabetic care assessment;Diabeteszorg assessment;Diabeteszorg assessment;diabetische zorg onderzoek
385833005;Blood specimen care assessment;Bloedspecimen indicatiestelling;Bloedspecimen indicatiestelling;bloed specimen medische onderzoek
385836002;Blood specimen care management;Bloedspecimen zorgmanagement;Bloedspecimen zorgmanagement;bloed specimen medische behandeling
385844002;Urine specimen care management;Urinemonster zorgmanagement;Urinemonster zorgmanagement;urine monsters van behandeling behandeling
385872009;Environmental safety education;Milieuveiligheid onderwijs;Milieuveiligheid onderwijs;milieu safety ntenvoorlichting
385873004;Environmental safety management;Milieuveiligheid beheer;Milieuveiligheid beheer;milieu safety behandeling
385876007;Individual safety assessment;Individuele veiligheidsbeoordeling;Individuele veiligheidsbeoordeling;individuen safety onderzoek
385879000;Individual safety management;Individuele veiligheidsmanagement;Individuele veiligheidsmanagement;individuen safety behandeling
385886008;Bed rest care management;Bedrust zorgmanagement;Bedrust zorgmanagement;bedden pauze medische behandeling
385897008;Comfort care management;Comfort zorgmanagement;Comfort zorgmanagement;comfort medische behandeling
385900001;Ear care management;Ear zorgmanagement;Ear zorgmanagement;oor medische behandeling
385905006;Eye care assessment;Oogzorg assessment;Oogzorg assessment;oog medische onderzoek
385906007;Eye care education;Oogzorg onderwijs;Oogzorg onderwijs;oog zorg ntenvoorlichting
385907003;Eye care management;Oogzorg beheer;Oogzorg beheer;oog medische behandeling
385937007;Mouth care management;Mouth zorgmanagement;Mouth zorgmanagement;orale zorg behandeling
385939005;Denture care management;Kunstgebit zorgmanagement;Kunstgebit zorgmanagement;gebitsprothese , medische behandeling
385943009;Drainage tube care assessment;Drainagebuis indicatiestelling;Drainagebuis indicatiestelling;drain zorg onderzoek
385946001;Drainage tube care management;Drainagebuis zorgmanagement;Drainagebuis zorgmanagement;drainage van behandeling behandeling
385967001;Bladder training assessment;Blaastraining assessment;Blaastraining assessment;blaas oefeningen onderzoek
385968006;Bladder training education;Blaastraining onderwijs;Blaastraining onderwijs;blaas oefeningen ntenvoorlichting
385982006;Bronchial hygiene;bronchiale hygi ë ne;bronchiale hygi ë ne;bronchiale hygi ë ne
386053000;Patient evaluation procedure;Pati ë nt evaluatieprocedure;Pati ë nt evaluatieprocedure;onderzoek
386194005;Cystolitholapaxy;Cystolitholapaxy;Cystolitholapaxy;cystolitholapaxie
386221002;Body image enhancement;Body beeldverbetering;beeldversterking;lichaamsbeeld enhancement
386230005;Case management;Case management;ES Casemanagement;case management
386233007;Cerebral perfusion promotion;Hersendoorbloeding promotie;Hersendoorbloeding promotie;cerebrale perfusie promotie
386252001;Culture brokerage;Culture brokerage;Culture brokerage;kweek brokerage
386263003;Dysrhythmia management;dysrhythmia beheer;dysrhythmia beheer;geleidingsstoornis van behandeling
386266006;Electrolyte management: hyperkalemia;Elektrolyt beheer : hyperkali ë mie;Elektrolyt beheer : hyperkali ë mie;electrolyten behandeling , hyperkali ë mie
386267002;Electrolyte management: hypermagnesemia;Elektrolyt beheer : hypermagnesi ë mie;Elektrolyt beheer : hypermagnesi ë mie;electrolyten behandeling , hypermagnesi ë mie
386268007;Electrolyte management: hypernatremia;Elektrolyt beheer : hypernatremia;Elektrolyt beheer : hypernatremia;electrolyten behandeling , natrium
386269004;Electrolyte management: hyperphosphatemia;Elektrolyt beheer : hyperphosphatemia;Elektrolyt beheer : hyperphosphatemia;electrolyten behandeling , hyperfosfatemie
386270003;Electrolyte management: hypocalcemia;Elektrolyt beheer : hypocalci ë mie;Elektrolyt beheer : hypocalci ë mie;electrolyten behandeling , hypocalci ë mie
386271004;Electrolyte management: hypokalemia;Elektrolyt beheer : hypokalemia;Elektrolyt beheer : hypokalemia;electrolyten behandeling , hypokali ë mie
386273001;Electrolyte management: hyponatremia;Elektrolyt beheer : hyponatri ë mie;Elektrolyt beheer : hyponatri ë mie;electrolyten behandeling , natrium
386344002;Laboratory data interpretation;Laboratoriumgegevens interpretatie;Laboratoriumgegevens interpretatie;laboratoria gegevens interpretatie
386357005;Medication administration: intraosseous;Medicatie administratie : intraosseous;Medicatie administratie : intraosseous;toediening intraosseuze
386366009;Mood management;Mood beheer;Mood beheer;stemmingstoornis behandeling
386379000;Organ procurement facilitation;Orgaanverwerving faciliteren;Orgaanverwerving faciliteren;orgaanverschaffing
386382005;Parent education: infant;Parent onderwijs : zuigeling;Parent onderwijs : zuigeling;ouder onderwijzen , infantiele
386385007;Patient contracting;pati ë nt aanbestedende;pati ë nt aanbestedende;pati aids /
386390005;Postanesthesia care;Postanesthesia care;Postanesthesia care;postanesthesia zorg
386391009;Preceptoring: employee;Preceptoring : werknemer;Preceptoring : werknemer;preceptoring : employee
386398003;Product evaluation;productevaluatie;productevaluatie;kruiden onderzoek
386405009;Rape-trauma treatment;Rape - traumabehandeling;Rape - traumabehandeling;verkrachting trauma behandeling
386473003;Telephone follow-up;Telefonische follow - up;telefoonopvolging;telefoon vervolgonderzoek
386499005;Edler abuse prevention;Edler misbruikpreventie;Edler misbruikpreventie;edler nemisbruik preventie
386520000;Attachment promotion;Attachment promotie;Attachment promotie;aanhechting promotie
386547005;Diagnostic urethroscopy;Diagnostic urethroscopie;Diagnostic urethroscopie;urethroscopie
386624002;Obstetrical trachelotomy;verloskundige trachelotomy;verloskundige trachelotomy;obstetrische trachelotomy
386625001;Nonobstetric trachelotomy;Nonobstetric trachelotomy;Nonobstetric trachelotomy;nonobstetric trachelotomy
386651004;Cystocolostomy;Cystocolostomy;Cystocolostomy;cystocolostomie
386652006;Colocystoplasty;Colocystoplasty;Colocystoplasty;colocystoplastie
386787002;Ureterorenoscopy;Ureterorenoscopy;Ureterorenoscopy;ureterorenoscopie ( urs )
386801007;Endometrial scraping;endometrium scraping;endometrium scraping;endometriumbiopsie
386812007;Safety precautions;Veiligheidsmaatregelen;Veiligheidsaanbevelingen :;safety voorzorgsmaatregelen
387596007;Fibreoptic oesophagogastroduodenoscopy;Fiber Optic gastroscopie;vezeloptische oesophagogastroduodenoscopy;oesophagogastroduodenoscopie
387641007;Thoracectomy;Thoracectomy;Thoracectomy;thoracectomy
387669004;Bevan orchidopexy;Bevan orchidopexie;Bevan orchidopexie;bevan orchidopexie
387671004;Ombredanne orchidopexy;Ombredanne orchidopexie;Ombredanne orchidopexie;ombredanne orchidopexie
387717002;Ureteroscopy;ureteroscopy;ureteroscopy;ureteroscopie
387821004;Spinal deformity correction;Wervelvervorming correctie;Wervelvervorming correctie;ruggenmergmisvormingscorrectie
387869001;Gastromyotomy;Gastromyotomy;Gastromyotomy;gastromyotomie
388975008;Weight reduction consultation;overleg Gewichtsreductie;overleg Gewichtsreductie;gewicht reductie consult
389116009;Heat exposure treatment;warmtebehandeling exposure;warmtebehandeling exposure;hitte behandeling
390997009;Falls education;Falls onderwijs;Falls onderwijs;val ntenvoorlichting
391112007;Ipratropium reversibility;Ipratropium omkeerbaarheid;Ipratropium omkeerbaarheid;ipratropium reversibility
391291008;Fluid sample cholesterol level;Vloeistofmonster cholesterolgehalte;Vloeistofmonster cholesterolgehalte;vocht steekproef cholesterol
391293006;Sweat conductivity;Sweat geleidbaarheid;Sweat geleidbaarheid;zweetklieren conductivity
391308009;CSF cytospin;CSF cytospin;CSF cytospin;cerebrospinaal cytospin
391330005;Faecal clinitest;fecale Clinitest;fecale Clinitest;fecale clinitest
391331009;Serum flecainide level;Serum fleca ï nide niveau;Serum fleca ï nide niveau;serum flecainide antistof
391355004;Fluid sample calcium level;Vloeistofmonster calciumgehalte;Vloeistofmonster calciumgehalte;vocht steekproef calcium
391375008;Roche number;Roche nummer;Roche nummer;roche aantal
391378005;Serum thyroglobulin level;Serumthyreoglobuline niveau;Serumthyreoglobuline niveau;serum thyroglobuline antistof
391407003;Blood erythrocyte PBG deaminase level;Blood erytrocyten PBG deaminase niveau;Blood erytrocyten PBG deaminase niveau;erytocytenhoeveelheid / pbg defici antistof
391430009;Blood zinc protoporphyrin level;Blood zinkprotoporfyrine niveau;Blood zinkprotoporfyrine niveau;bloed zink protoporfyrine antistof
391436003;DRVVT correction;DRVVT correctie;DRVVT correctie;drvvt herstel
391469003;Blood spot acylcarnitine;Bloedvlek acylcarnitine;Bloedvlek acylcarnitine;bloed vlekken acylcarnitine
391485008;Cardiac markers;hartmerkers;hartmerkers;hart markers
391543006;Blood thiopurine methyltransferase level;Blood thiopurinemethyltransferase niveau;Blood thiopurinemethyltransferase niveau;bloed thiopurine methyltransferase antistof
391549005;Thrombin time reference;Trombine tijdreferentie;Trombine tijdreferentie;trombinestollingstijd referentie
391581001;Serum dibucaine number;Serum dibuca ï ne nummer;Serum dibuca ï ne nummer;serum dibuca ï ne aantal
391583003;Perinuclear neutrophil cytoplasmic antibody level;Perinucleaire antineutrofielencytoplasmatische antilichaam niveau;Perinucleaire antineutrofielencytoplasmatische antilichaam niveau;perinuclear antineutrofiel cytoplasmatische cytoplasmatische antistof
391996005;Salpingosalpingostomy;Salpingosalpingostomy;Salpingosalpingostomy;salpingo - sapingostomie
392017002;Frequency doubling perimetry;Frequentieverdubbeling perimetrie;Frequentieverdubbeling perimetrie;verhoogde frequentie verdubbeling perimetrie
392022002;Tylectomy;Tylectomy;Tylectomy;borstknobbelverwijdering
392026004;Threshold-related automated static perimetry;# NAAM ?;#NAAM?;drempel - geautomatiseerde statische perimetrie
392031002;Endarterectomy;endarterectomy;endarterectomy;endarteri ë ctomie
392153002;Esophagogastroscopy;Esophagogastroscopy;Esophagogastroscopy;oesophagogastroscopie
392154008;Fiberoptic esophagogastroscopy;Glasvezel esophagogastroscopy;Glasvezel esophagogastroscopy;fiberoptice esopha - duodenectomie
392207004;Uterine stomatoplasty;baarmoeder stomatoplasty;Uteriene stomatoplasty;uterus stomatoplastiek
392213008;Sphenoid sinusotomy;sphenoid sinusotomy;sphenoid sinusotomy;sinusotomie
392338001;Indentation tonometry;inspringen tonometrie;Inspringing tonometry;indentatie tonometrie
392507003;Maleic anhydrid specific IgE antibody measurement;Male ï nezuur anhydrid specifieke IgE - antilichamen meting;male ï neolie;maleic anhydrid specifieke ige - antistof
394642008;Drug screening test;Drug screening test;selektietest;geneesmiddelscreening
394716002;Pituitary gland antibody level;Hypofyse antilichaam niveau;Pituitary gland antibody level;hypofyse - antistof
394835006;Patient medication education;Pati ë nt medicatie onderwijs;Pati ë nt medicatie onderwijs;pati intravaginale ntenvoorlichting
394895009;Post-operartive chemotherapy;Post - operartive chemotherapie;Post - operartive chemotherapy;stoornis operartive chemotherapie
394978000;Ribosomal autoantibody level;Ribosomaal autoantilichaam niveau;ribosomaal;ribosomal antistof
394979008;IgA anticardiolipin level;IgA anticardiolipin niveau;IgA anticardiolipin level;ziekte anticardiolipin antistof
395005007;Medicine labelling amended;Medicine etikettering gewijzigd;Medicine labelling amended;geneeskunde labelling amended
395037008;Thyroid stimulating antibody level;Schildklier stimulerend antilichaam niveau;Thyroid stimulating antibody level;stimulerend antistof
395053006;Continence education;continentie onderwijs;Continence education;continentie ntenvoorlichting
395101001;Ongoing review;Lopende beoordeling;Ongoing review;ongoing herziening
395130008;Cortisol midday level;Cortisol middag niveau;Cortisol midday level;cortisol middag antistof
395134004;Dehydroepiandrosterone sulphate level;Dehydroepiandrosteronsulfaat niveau;Dehydroepiandrosteronsulfaat niveau;dehydroepiandrosterone sulfaat antistof
396071005;Patient education regarding Patient Bill of Rights;Pati ë nt onderwijs met betrekking tot Bill of Rights pati ë nt;Pati ë nteneducatie betreffende pati ë nt Bill of Rights;pati ë ntenvoorlichting regarding pati snavel van rights
396150002;Referral for substance abuse;Verwijzing voor middelenmisbruik;Referral for substance abuse;verwijzingen nao voor middelenmisbruik
396450009;Vaginoperineotomy;Vaginoperineotomy;Vaginoperineotomy;vaginoperineotomie
396490007;Myringoplasty;myringoplastiek;Myringoplasty;myringoplastiek
396540005;Phlebotomy;aderlaten;venasectio;flebotomie
396557009;Correction of clubfoot;Correctie van de klompvoet;Correction of clubfoot;talipescorrectie
397108006;Esophagostomy operation;Esophagostomy operatie;Esophagostomy operation;oesofagostomie
397204004;Cecostomy operations;Cecostomy operaties;Cecostomy operaties;caecostomie
397241003;Simple hepatorrhaphy;Simple hepatorrhaphy;Simple hepatorrhaphy;eenvoudige leverhechting
397277005;Subjective refraction;subjectieve refractie;Subjective refraction;manifeste refractie
397278000;Cycloplegic refraction;cycloplegische breking;Cycloplegic breking;cycloplegische refractie
397279008;Binocular balancing;verrekijker balancing;Verrekijker balancing;binocle balancing
397516006;Photorefractive keratectomy;fotorefractieve keratectomie;Fotorefractieve keratectomy;fotorefractieve keratectomie
397517002;Conductive keratoplasty;geleidende keratoplasty;geleidende keratoplasty;conductieve keratoplastiek
397521009;Ultrasonic biomicroscopy;ultrasone biomicroscopie;Ultrasone biomicroscopy;ultrasound biomicroscopie
397523007;Keratoscopy;Keratoscopy;skiascopie;keratoscopie
397524001;Retinoscopy;retinoscopie;Retinoscopy;retinoscopie
397760009;Tympanotomy;Tympanotomy;Tympanotomy;myringotomie
397805007;Conjunctivorhinostomy;Conjunctivorhinostomy;Conjunctivorhinostomy;conjunctivorhinostomie
397862008;Tympanostomy;tympanostomy;tympanostomy;myringotomie
397904007;Laparotrachelotomy;Laparotrachelotomy;Laparotrachelotomy;onderste segment keizersnede
397962009;Processed electronencephalography;verwerkte electronencephalography;Verwerkte electronencephalography;verwerkt electronencephalography
397989004;Conjunctivodacryocystostomy;Conjunctivodacryocystostomy;Conjunctivodacryocystostomy;conjunctivodacryocystostomie
397997006;Lingual frenoplasty;lingual frenoplasty;lingual frenoplasty;frenuloplastie van de tong
398001004;Frenoplasty;Frenoplasty;Frenoplasty;frenuloplastiek
398141006;Palmar fasciotomy;Palmar fasciotomie;Palmar fasciotomy;palmaire fasciotomie
398142004;Emergency cricothryotomy;Emergency cricothryotomy;Emergency cricothryotomy;spoed cricothryotomy
398258005;Inflatable tourniquet positioned uninflated on patient;Opblaasbare tourniquet gepositioneerd opgeblazen op de pati ë nt;Opblaasbare tourniquet gepositioneerd uninflated op pati ë nt;opblaasbare tourniquet positioned uninflated van pati ë nt
398268000;Finger fasciectomy;vinger fasciectomie;Finger fasciectomy;vinger fasciectomie
398324004;Tympanocentesis;Tympanocentesis;Tympanocentesis;myringotomie
398328001;Orbitectomy;Orbitectomy;Orbitectomy;oogkasevisceratie
398750002;Grid photocoagulation;Grid photocoagulation;Grid photocoagulation;grid fotocoagulatie
398874009;Focal photocoagulation;focal photocoagulation;Focal photocoagulation;focale fotocoagualtie
398952004;Sectoral photocoagulation;sectorale photocoagulation;Sectorale photocoagulation;sectori ë le fotocoagulatie
399032008;Salpingohysterostomy;Salpingohysterostomy;Salpingohysterostomy;salpingohysterostomie
399042005;Chemotherapy cycle;chemotherapiecyclus;chemotherapiecyclus;chemokuur cyclus
399315003;Radionuclide therapy;radionuclidentherapie;radionuclidetherapie;radionucleotidenscan van therapie
400928005;Stereotests - Titmus;Stereotests - Titmus;Stereotests - Titmus;stereotests - titmus
400994000;Gonococcal swab;gonokokken swab;Gonococcal doekje;gonorroe wattenstaafje
401212003;Fecal screening tests;Fecal screeningtests;Fecaal screeningtests;fecale screening onderzoeken
401328006;Cryoglobulin screening test;Cryoglobulin screeningtest;Cryoglobuline screeningtest;cryoglobulin screening
404645008;Glare testing;glare testen;Glare testen;schittering test
405301008;Scalenotomy;Scalenotomy;scaleniotomie;scalenotomie
405658004;Hemodilution techniques;hemodilutie technieken;Hemodilution technieken;hemodilutie techniques
405704002;Cisternography;cisternografie;Cisternography;cisternografie
405782001;Relapse prevention;terugvalpreventie;terugvalpreventie;recidief preventie
405932002;Compartmentectomy;Compartmentectomy;Compartmentectomy;compartmentectomy
406145006;Layette education;babyuitzet onderwijs;Layette onderwijs;layette ntenvoorlichting
406173008;Phlebotomy: cannulated vessel;Aderlaten : een canule vaartuig;Phlebotomy : gecanuleerde vaartuig;incisie op cannulated bloedvaten
407716007;CD11c count;CD11c count;CD11c count;cd11c bloedceltelling
408589008;Falls assessment;Falls assessment;Falls assessment;val onderzoek
408762001;Photoscreening;Photoscreening;Photoscreening;photoscreening
408887001;Vision care management;Vision zorgmanagement;Vision zorgmanagement;gezichtsvermogen zorg behandeling
408960001;Reproductive care management;Reproductieve zorgmanagement;Reproductieve zorgmanagement;reproducerend medische behandeling
408972007;Circulatory care management;Bloedsomloop zorgmanagement;Bloedsomloop zorgmanagement;cardiavasculair behandeling behandeling
409022004;Dispensing medication management;Verstrekking medicatiebeheer;Verstrekking medicatiebeheer;dispensing intravaginale behandeling
409028000;Infant care management;Infant zorgmanagement;Infant zorgmanagement;zuigelingenzorg behandeling
409655005;Bone marrow culture;Beenmerg cultuur;beenmergcultuur;beenmerg cultuurname
409687008;Cleaning of equipment;Reinigen van apparatuur;reinigingsapparatuur;reinigen van apparatuur
409710009;Cardiorrhaphy;Cardiorrhaphy;cardiorrafie;cardiorafie
409879005;High pressure liquid chromatography;Hogedrukvloeistofchromatografie;hogedrukvloeistofchromatografie;hplc
409935006;Juvenile pubic symphysiodesis;Juvenile schaamhaar symphysiodesis;Jonge pubic symphysiodesis;juveniele symfisiodese
409979009;Breast self-examination;Borstzelfonderzoek;Borstzelfonderzoek;zelfonderzoek
410095007;Ostomy irrigation management;Ostomy irrigatiemanagement;Ostomy irrigatiemanagement;ostomy spoelen behandeling
410099001;Reality orientation assessment;assessment Reality ori ë ntatie;assessment Reality ori ë ntatie;reality ori onderzoek
410100009;Reality orientation education;Reality ori ë ntatie onderwijs;Werkelijkheid ori ë ntatie onderwijs;reality ori ntenvoorlichting
410141004;Physician contact education;Physician contactonderwijs;Physician contactonderwijs;arts contact ntenvoorlichting
410175003;Dietary regime management;Dieet regime beheer;Voedingswijze beheer;aandoening ntgerichte behandeling
410198006;Respiratory function management;Respiratoire functie beheer;Ademhalingsfunctie beheer;ademhaling behandeling
410199003;Weight control assessment;Gewichtsbeheersing assessment;Gewichtsbeheersing assessment;gewichtscontrole onderzoek
410213006;Tracheostomy care management;Tracheostomie zorgmanagement;Tracheostomie zorgmanagement;zorg behandeling
410216003;Communication care management;Communicatie zorgmanagement;COMMUNICATIEMANAGEMENT;communicatie medische behandeling
410250007;Perineal care management;Perineale zorgmanagement;Perineale zorgmanagement;perineale zorg behandeling
410340009;Homemaking case management;Homemaking case management;Homemaking casebeheer;homemaking case management
410342001;Interaction case management;Interactie case management;interactiemanagement;interactie case management
410344000;Legal system case management;Rechtssysteem case management;Rechtsstelsel casebeheer;wettelijk , case management
410350005;Nutritionist case management;Voedingsdeskundige case management;Voedingsdeskundige casebeheer;nutritionist case management
410364005;Support system case management;Ondersteuning systeem case management;Steunregeling casebeheer;support , case management
410365006;Transportation case management;Transport case management;Zaak transportmanagement;transportation case management
410366007;Wellness case management;Wellness case management;Wellness - casebeheer;wellness case management
410425006;Discipline case management;Discipline case management;Discipline casebeheer;discipline case management
410451008;Indirect ophthalmoscopy;indirect Ophthalmoscopie;Indirecte ophthalmoscopy;indirecte oftalmoscopie
410459005;Ultrasound pachymetry;ultrasound pachymetrie;Ultrasone pachymetry;ultrasound pachymetrie van de cornea
410552003;Guardian interview;Guardian - interview;Guardian interview;guardian interview
412807000;Serum inhibin measuement;Serum inhibine measuement;Serum inhibine measuement;serum inhibin measuement
413195008;Cholangioscopy;cholangioscopy;cholangioscopy;cholangioscopie
413240005;Chromoscopy;Chromoscopy;chromatoscopie;chromoscopy
413293006;Patient to initate further contact;Pati ë nt verder contact initate;Pati ë nt initate verder contact;pati ë nt aan initate further contact
413651001;Bioptics;Bioptics;Bioptics;bioptics
413779000;CD19+CD38 count;count CD19 + CD38;count CD19 CD38;cd19 en cd38 bloedceltelling
413783000;CD20+CD23+ count;count CD20 + CD23 +;count CD20 CD23;cd20 en cd23 en bloedceltelling
413791009;CD64 count;CD64 count;CD64 count;cd64 bloedceltelling
413849003;Ciclosporin measurement, monoclonal;Ciclosporine meting Monoklonale;Ciclosporin measurement , monoclonal;ciclosporin - monoklonaal
413885003;Colorimetric laboratory test;Colorimetrische laboratoriumtest;Colorimetrische laboratoriumtest;colorimetric test
414039005;Distraction;Afleiding;Distraction;distractie
414085008;Elevation-based corneal topography;# NAAM ?;#NAAM?;impressiefractuur - corneatopografie
414436009;Hyperopic astigmatic photorefractive keratectomy;Hypermetrope astigmatische fotorefractieve keratectomy;Hyperopic astigmatic fotorefractieve keratectomy;hypermetropisch astigmate fotorefractieve keratectomie
414437000;Hyperopic photorefractive keratectomy;Hypermetrope fotorefractieve keratectomie;Hyperopic fotorefractieve keratectomy;hypermetropisch fotorefractieve keratectomie
414466002;Immunophenotyping;Immuunfenotypering;immunotypering;immunofenotypering
414536007;Intrastromal photodisruption laser keratectomy;Intrastromale photodisruptie laser keratectomy;Intrastromal photodisruption laser keratectomy;intrastromal photodisruption fotokeratectomie
